dispute_id,transaction_id,dispute_date,txn_amount_inr,reason_code,card_network,issuing_bank,merchant_category,three_ds_status,courier_status,carrier,signed_pod,ip_geo_match,device_fingerprint_match,billing_shipping_match,customer_past_dispute_count,prior_undisputed_txns,txn_age_days,days_to_deadline,dispute_outcome
dsp_00113,pay_e01ef495ffef,2025-02-18 05:00:00,4986.95,VISA_13_3_DEFECTIVE,VISA,HDFC,FOOD_DELIVERY,U_UNAVAILABLE,UNKNOWN,FEDEX_INTL,False,True,False,True,0,2,13,6,1
dsp_00114,pay_712584f2ce08,2025-02-18 02:00:00,150.0,MC_4837_FRAUD,MASTERCARD,KOTAK,FOOD_DELIVERY,A_ATTEMPTED,UNKNOWN,BLUEDART,False,True,True,True,3,4,75,4,1
dsp_00115,pay_dfbc90ae6177,2025-02-18 01:00:00,2839.13,VISA_10_4_FRAUD,VISA,AXIS,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,1,0,71,6,0
dsp_00116,pay_c8607e661d08,2025-02-18 14:00:00,268.63,VISA_13_3_DEFECTIVE,VISA,HDFC,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,False,True,True,0,4,87,7,1
dsp_00117,pay_2deea8a4280d,2025-02-19 21:00:00,694.05,MC_4837_FRAUD,MASTERCARD,HDFC,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,False,True,0,1,60,14,0
dsp_00118,pay_8f4871e9498e,2025-02-19 00:00:00,1334.81,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,UNKNOWN,DELHIVERY,False,True,False,False,5,0,49,11,0
dsp_00119,pay_cdb209d55af9,2025-02-19 19:00:00,5429.34,VISA_13_3_DEFECTIVE,VISA,ICICI,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,DTDC,True,False,True,False,0,3,14,13,1
dsp_00120,pay_b6e33020f4bf,2025-02-20 16:00:00,263.4,MC_4837_FRAUD,MASTERCARD,HDFC,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,False,False,True,0,3,45,11,0
dsp_00121,pay_bda8f8ed16ee,2025-02-20 04:00:00,8091.01,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,ECOMM_RETAIL,N_NOT_ENROLLED,RETURNED,DTDC,False,False,True,True,0,0,30,2,0
dsp_00122,pay_f06bd532aa01,2025-02-20 03:00:00,1452.44,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,True,False,0,0,52,3,1
dsp_00123,pay_942fc4bbde48,2025-02-21 19:00:00,1093.77,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,FASHION_APPAREL,N_NOT_ENROLLED,UNKNOWN,DTDC,False,True,True,False,5,1,38,4,0
dsp_00124,pay_4b63aa379263,2025-02-21 10:00:00,1406.29,VISA_13_3_DEFECTIVE,VISA,ICICI,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,DTDC,True,True,True,False,2,3,17,13,1
dsp_00125,pay_cd6ec199ba43,2025-02-21 14:00:00,2402.68,VISA_13_3_DEFECTIVE,VISA,HDFC,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,True,True,5,6,66,2,0
dsp_00126,pay_bd218e8547f9,2025-02-22 14:00:00,29464.33,VISA_10_4_FRAUD,VISA,AXIS,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,3,4,59,11,1
dsp_00127,pay_cef91d6f2f8d,2025-02-22 04:00:00,2016.04,MC_4853_GOODS_SERVICES,MASTERCARD,SBI,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,False,True,1,3,55,6,0
dsp_00128,pay_4623452cfc2d,2025-02-22 10:00:00,353.43,VISA_13_3_DEFECTIVE,VISA,ICICI,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,DELHIVERY,True,True,False,True,0,6,26,11,1
dsp_00129,pay_376aab425d51,2025-02-22 06:00:00,3102.53,VISA_10_4_FRAUD,VISA,SBI,FASHION_APPAREL,Y_AUTHENTICATED,UNKNOWN,DTDC,False,True,True,True,2,4,71,6,1
dsp_00130,pay_3d9571b9c284,2025-02-23 11:00:00,1759.49,MC_4837_FRAUD,MASTERCARD,AXIS,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,DELHIVERY,True,False,False,False,0,4,41,4,0
dsp_00131,pay_1e83bc85bd4e,2025-02-23 04:00:00,1402.37,VISA_10_4_FRAUD,VISA,SBI,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,True,True,0,0,34,5,0
dsp_00132,pay_613611a06195,2025-02-23 03:00:00,240.14,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,False,False,False,0,2,80,7,0
dsp_00133,pay_b3f9920a85d1,2025-02-24 18:00:00,1473.7,VISA_10_4_FRAUD,VISA,KOTAK,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,0,4,58,9,0
dsp_00134,pay_633872109857,2025-02-24 20:00:00,238.69,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,True,True,True,True,3,2,84,10,1
dsp_00135,pay_50743b9f1506,2025-02-24 05:00:00,275.76,VISA_10_4_FRAUD,VISA,CITI_INTL,ECOMM_RETAIL,N_NOT_ENROLLED,UNKNOWN,DTDC,False,False,True,True,0,3,67,4,0
dsp_00136,pay_71ac0395e5e3,2025-02-25 04:00:00,2138.61,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,BLUEDART,True,False,True,True,0,1,40,14,1
dsp_00137,pay_28f41c0760a8,2025-02-25 13:00:00,315.98,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,ELECTRONICS,N_NOT_ENROLLED,DELIVERED,INDIAPOST,False,True,True,True,1,6,66,8,1
dsp_00138,pay_599b19860dbf,2025-02-25 19:00:00,150.0,VISA_13_1_NOT_RECEIVED,VISA,ICICI,ELECTRONICS,Y_AUTHENTICATED,IN_TRANSIT,INDIAPOST,False,True,False,False,1,3,63,11,1
dsp_00139,pay_5572151ca3f6,2025-02-25 05:00:00,12007.92,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,TRAVEL_HOTEL,Y_AUTHENTICATED,RETURNED,FEDEX_INTL,False,True,True,True,0,0,38,4,0
dsp_00140,pay_f75e0c60abf6,2025-02-26 11:00:00,1140.75,MC_4837_FRAUD,MASTERCARD,ICICI,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,BLUEDART,True,False,True,True,5,0,76,7,1
dsp_00141,pay_850cbba1a113,2025-02-26 18:00:00,4510.78,MC_4837_FRAUD,MASTERCARD,ICICI,ELECTRONICS,A_ATTEMPTED,UNKNOWN,DTDC,False,False,True,True,3,2,77,2,0
dsp_00142,pay_ef333d9f688c,2025-02-26 20:00:00,1771.45,VISA_10_4_FRAUD,VISA,CITI_INTL,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,DTDC,True,False,True,True,5,3,74,2,1
dsp_00143,pay_a8a1df0e4b5c,2025-02-27 23:00:00,1927.83,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FASHION_APPAREL,N_NOT_ENROLLED,IN_TRANSIT,FEDEX_INTL,False,False,False,True,0,4,70,5,0
dsp_00144,pay_3010ca9254e9,2025-02-27 17:00:00,2881.8,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,ECOMM_RETAIL,N_NOT_ENROLLED,RETURNED,FEDEX_INTL,False,False,True,False,0,3,44,10,0
dsp_00145,pay_84a1561f7edc,2025-02-27 14:00:00,2536.01,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,DTDC,False,True,False,True,5,0,23,6,1
dsp_00146,pay_4250a7794e4c,2025-02-28 14:00:00,298.63,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,ELECTRONICS,N_NOT_ENROLLED,IN_TRANSIT,INDIAPOST,False,True,True,True,3,4,5,11,0
dsp_00147,pay_05a938280d9a,2025-02-28 08:00:00,1500.72,MC_4837_FRAUD,MASTERCARD,AXIS,FOOD_DELIVERY,Y_AUTHENTICATED,RETURNED,DTDC,False,True,True,True,3,1,72,12,0
dsp_00148,pay_603f26cc8129,2025-02-28 05:00:00,1000.16,VISA_10_4_FRAUD,VISA,KOTAK,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,True,0,1,58,2,0
dsp_00149,pay_2473f7890a9a,2025-03-01 01:00:00,3901.78,VISA_13_1_NOT_RECEIVED,VISA,HDFC,ECOMM_RETAIL,A_ATTEMPTED,UNKNOWN,DELHIVERY,False,False,True,True,5,4,28,4,1
dsp_00150,pay_2e369d1092a0,2025-03-01 05:00:00,18170.15,VISA_10_4_FRAUD,VISA,HDFC,ECOMM_RETAIL,Y_AUTHENTICATED,IN_TRANSIT,FEDEX_INTL,False,True,False,True,0,3,79,7,0
dsp_00151,pay_d405e27a2aaf,2025-03-01 09:00:00,5418.36,VISA_13_3_DEFECTIVE,VISA,ICICI,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,False,True,False,0,1,68,3,0
dsp_00152,pay_20ec7a0c604f,2025-03-01 05:00:00,713.67,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,BLUEDART,True,True,False,True,0,1,52,14,1
dsp_00153,pay_4756fc5111cd,2025-03-02 10:00:00,524.86,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,ECOMM_RETAIL,A_ATTEMPTED,RETURNED,DTDC,False,True,True,True,1,4,7,7,0
dsp_00154,pay_0bf00949130d,2025-03-02 09:00:00,52653.22,MC_4837_FRAUD,MASTERCARD,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,INDIAPOST,False,True,True,True,0,2,83,11,1
dsp_00155,pay_37a89d658636,2025-03-02 23:00:00,4774.45,MC_4837_FRAUD,MASTERCARD,SBI,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,True,False,True,5,2,54,7,1
dsp_00156,pay_7a0c94497112,2025-03-03 04:00:00,2511.44,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,FASHION_APPAREL,N_NOT_ENROLLED,RETURNED,DELHIVERY,False,True,True,True,0,6,17,14,0
dsp_00157,pay_a438f18b0865,2025-03-03 07:00:00,2019.94,VISA_13_3_DEFECTIVE,VISA,ICICI,ELECTRONICS,Y_AUTHENTICATED,UNKNOWN,FEDEX_INTL,False,False,False,True,1,1,73,14,0
dsp_00158,pay_7c0ceb54343c,2025-03-03 05:00:00,1038.41,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,False,False,False,0,0,48,6,0
dsp_00159,pay_f7ae995570c7,2025-03-04 05:00:00,631.86,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,FOOD_DELIVERY,N_NOT_ENROLLED,RETURNED,FEDEX_INTL,False,True,True,True,0,0,18,9,0
dsp_00160,pay_ed6103be8a3d,2025-03-04 12:00:00,613.49,VISA_13_3_DEFECTIVE,VISA,SBI,FASHION_APPAREL,Y_AUTHENTICATED,DELIVERED,DELHIVERY,False,True,True,True,0,4,51,14,1
dsp_00161,pay_f79f5d793ebf,2025-03-04 06:00:00,1262.43,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,Y_AUTHENTICATED,DELIVERED,FEDEX_INTL,True,False,True,True,1,2,22,9,1
dsp_00162,pay_98d71f7224e2,2025-03-04 10:00:00,2560.26,VISA_10_4_FRAUD,VISA,HDFC,FASHION_APPAREL,Y_AUTHENTICATED,IN_TRANSIT,FEDEX_INTL,False,True,True,True,3,0,60,12,0
dsp_00163,pay_62e945a4a441,2025-03-05 20:00:00,4340.72,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,0,0,44,6,0
dsp_00164,pay_58df54adbd71,2025-03-05 17:00:00,504.58,MC_4837_FRAUD,MASTERCARD,CITI_INTL,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,DTDC,True,True,True,True,1,0,6,4,0
dsp_00165,pay_44c424ec0f5e,2025-03-05 01:00:00,497.26,VISA_10_4_FRAUD,VISA,AXIS,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,DTDC,True,False,False,False,5,2,78,2,1
dsp_00166,pay_7e3d824541cf,2025-03-06 18:00:00,3333.52,MC_4837_FRAUD,MASTERCARD,HDFC,ECOMM_RETAIL,U_UNAVAILABLE,DELIVERED,DTDC,True,True,True,True,1,0,67,10,1
dsp_00167,pay_a73f78d04f60,2025-03-06 12:00:00,1692.36,VISA_13_3_DEFECTIVE,VISA,AXIS,ELECTRONICS,U_UNAVAILABLE,UNKNOWN,DELHIVERY,False,True,True,False,2,1,66,4,0
dsp_00168,pay_a1d06ce5b90e,2025-03-06 11:00:00,12395.33,MC_4837_FRAUD,MASTERCARD,SBI,ELECTRONICS,U_UNAVAILABLE,RETURNED,BLUEDART,False,True,False,False,0,1,63,3,0
dsp_00169,pay_0268f32df3c7,2025-03-07 16:00:00,607.33,MC_4837_FRAUD,MASTERCARD,SBI,ECOMM_RETAIL,A_ATTEMPTED,DELIVERED,DTDC,True,True,False,True,2,3,30,8,1
dsp_00170,pay_b4ecd4e6a9d5,2025-03-07 20:00:00,894.92,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,DELHIVERY,True,True,True,True,1,1,15,7,1
dsp_00171,pay_4057c45e1bce,2025-03-07 06:00:00,2050.07,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,True,1,1,31,7,1
dsp_00172,pay_d90f4b300244,2025-03-08 09:00:00,704.03,VISA_10_4_FRAUD,VISA,HDFC,FASHION_APPAREL,N_NOT_ENROLLED,RETURNED,BLUEDART,False,True,True,True,0,4,84,12,0
dsp_00173,pay_abc3e024a239,2025-03-08 21:00:00,2603.48,VISA_13_1_NOT_RECEIVED,VISA,AXIS,FASHION_APPAREL,A_ATTEMPTED,UNKNOWN,FEDEX_INTL,False,True,True,True,5,6,49,9,0
dsp_00174,pay_d9db29183534,2025-03-08 03:00:00,476.7,VISA_10_4_FRAUD,VISA,CITI_INTL,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,INDIAPOST,False,True,True,True,0,0,85,11,0
dsp_00175,pay_01df6ee1b202,2025-03-08 13:00:00,3203.26,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,FASHION_APPAREL,U_UNAVAILABLE,UNKNOWN,FEDEX_INTL,False,True,False,False,0,0,14,7,0
dsp_00176,pay_5dd20e4ee38d,2025-03-09 06:00:00,8689.72,VISA_13_1_NOT_RECEIVED,VISA,ICICI,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,DELHIVERY,True,True,True,True,0,0,61,8,1
dsp_00177,pay_a600776eff8f,2025-03-09 07:00:00,723.34,MC_4837_FRAUD,MASTERCARD,KOTAK,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,True,True,True,3,0,40,13,0
dsp_00178,pay_15f80edceead,2025-03-09 08:00:00,55766.36,MC_4837_FRAUD,MASTERCARD,CITI_INTL,DIGITAL_SAAS,Y_AUTHENTICATED,NOT_APPLICABLE,NONE,False,False,False,True,0,2,64,3,0
dsp_00179,pay_54927fd638a8,2025-03-10 12:00:00,2851.57,VISA_10_4_FRAUD,VISA,CITI_INTL,FASHION_APPAREL,U_UNAVAILABLE,DELIVERED,INDIAPOST,True,False,True,True,1,1,85,2,1
dsp_00180,pay_75b8d22f6960,2025-03-10 02:00:00,908.35,VISA_13_1_NOT_RECEIVED,VISA,ICICI,FOOD_DELIVERY,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,True,1,0,20,4,1
dsp_00181,pay_4392492cc67c,2025-03-10 01:00:00,1031.15,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,ELECTRONICS,Y_AUTHENTICATED,RETURNED,DELHIVERY,False,False,False,True,2,0,13,7,0
dsp_00182,pay_65f3646e27ab,2025-03-11 18:00:00,206.48,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,0,0,70,10,0
dsp_00183,pay_debc13f178c0,2025-03-11 08:00:00,2330.09,VISA_10_4_FRAUD,VISA,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,False,0,6,76,7,0
dsp_00184,pay_2c83a3dfaa23,2025-03-11 10:00:00,4568.99,MC_4837_FRAUD,MASTERCARD,SBI,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,True,True,True,2,1,52,9,1
dsp_00185,pay_7ecf99b18a54,2025-03-11 16:00:00,1148.66,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,FOOD_DELIVERY,N_NOT_ENROLLED,UNKNOWN,DELHIVERY,False,True,True,True,0,0,29,12,0
dsp_00186,pay_481e3a3c9f19,2025-03-12 14:00:00,2901.8,VISA_13_1_NOT_RECEIVED,VISA,CITI_INTL,ELECTRONICS,Y_AUTHENTICATED,DELIVERED,INDIAPOST,False,True,True,True,0,1,60,2,1
dsp_00187,pay_dce5c05b627e,2025-03-12 06:00:00,2694.69,VISA_10_4_FRAUD,VISA,HDFC,FASHION_APPAREL,A_ATTEMPTED,RETURNED,INDIAPOST,False,True,True,False,0,3,69,14,0
dsp_00188,pay_db15b540cc28,2025-03-12 10:00:00,8076.01,MC_4853_GOODS_SERVICES,MASTERCARD,HDFC,FASHION_APPAREL,U_UNAVAILABLE,IN_TRANSIT,FEDEX_INTL,False,True,True,True,1,1,39,11,0
dsp_00189,pay_24cd78564ac9,2025-03-13 11:00:00,3325.16,MC_4837_FRAUD,MASTERCARD,KOTAK,ECOMM_RETAIL,Y_AUTHENTICATED,IN_TRANSIT,DELHIVERY,False,True,True,False,0,4,80,14,0
dsp_00190,pay_36c83468e9a9,2025-03-13 17:00:00,20193.4,MC_4853_GOODS_SERVICES,MASTERCARD,AXIS,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,True,True,1,1,36,10,0
dsp_00191,pay_be5b243bfd3b,2025-03-13 07:00:00,681.25,VISA_13_1_NOT_RECEIVED,VISA,KOTAK,FASHION_APPAREL,U_UNAVAILABLE,RETURNED,DELHIVERY,False,True,False,True,0,1,13,8,0
dsp_00192,pay_529e168ee9c4,2025-03-14 21:00:00,4667.94,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,TRAVEL_HOTEL,A_ATTEMPTED,DELIVERED,DELHIVERY,True,True,False,False,0,2,65,3,1
dsp_00193,pay_e0fd04028d5e,2025-03-14 10:00:00,697.25,MC_4837_FRAUD,MASTERCARD,AXIS,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,DELHIVERY,True,False,True,True,1,1,4,7,1
dsp_00194,pay_bda015a52540,2025-03-14 04:00:00,516.6,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,DELIVERED,DELHIVERY,True,False,False,True,1,2,29,4,0
dsp_00195,pay_c144dfa9a2f0,2025-03-15 14:00:00,1693.16,VISA_10_4_FRAUD,VISA,AMEX_INTL,TRAVEL_HOTEL,U_UNAVAILABLE,UNKNOWN,BLUEDART,False,True,True,True,2,4,11,7,0
dsp_00196,pay_1a189b80ec9b,2025-03-15 07:00:00,3502.07,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,TRAVEL_HOTEL,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,True,True,True,0,0,69,3,0
dsp_00197,pay_5a1804864d4b,2025-03-15 22:00:00,3856.56,VISA_10_4_FRAUD,VISA,CITI_INTL,ECOMM_RETAIL,A_ATTEMPTED,DELIVERED,BLUEDART,True,True,True,True,5,1,75,8,1
dsp_00198,pay_f7a2e080dd89,2025-03-15 13:00:00,3134.64,VISA_10_4_FRAUD,VISA,KOTAK,ELECTRONICS,U_UNAVAILABLE,RETURNED,BLUEDART,False,True,True,True,0,0,9,11,0
dsp_00199,pay_e64be5403bbc,2025-03-16 00:00:00,39617.29,VISA_10_4_FRAUD,VISA,KOTAK,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,BLUEDART,True,False,True,True,0,1,69,9,1
dsp_00200,pay_c7be91b3852c,2025-03-16 10:00:00,8512.02,VISA_13_3_DEFECTIVE,VISA,ICICI,FASHION_APPAREL,U_UNAVAILABLE,UNKNOWN,DELHIVERY,False,True,False,True,0,3,62,13,0
dsp_00201,pay_ebf5b73a2f09,2025-03-16 08:00:00,2990.98,VISA_13_3_DEFECTIVE,VISA,SBI,ELECTRONICS,N_NOT_ENROLLED,DELIVERED,DTDC,True,True,False,True,0,0,52,9,0
dsp_00202,pay_021da6d9c047,2025-03-17 03:00:00,2472.3,VISA_13_3_DEFECTIVE,VISA,HDFC,ECOMM_RETAIL,Y_AUTHENTICATED,DELIVERED,DTDC,False,True,False,True,0,0,54,13,1
dsp_00203,pay_c6034c6f3703,2025-03-17 07:00:00,564.67,VISA_13_3_DEFECTIVE,VISA,AMEX_INTL,ELECTRONICS,A_ATTEMPTED,DELIVERED,INDIAPOST,True,True,False,True,0,3,43,11,0
dsp_00204,pay_afc446244fdd,2025-03-17 21:00:00,2667.21,MC_4853_GOODS_SERVICES,MASTERCARD,SBI,FASHION_APPAREL,U_UNAVAILABLE,IN_TRANSIT,DTDC,False,False,True,True,0,2,45,13,0
dsp_00205,pay_a43a3ed1cba3,2025-03-18 03:00:00,4659.62,VISA_10_4_FRAUD,VISA,CITI_INTL,ECOMM_RETAIL,Y_AUTHENTICATED,DELIVERED,DTDC,True,False,False,True,2,0,7,2,1
dsp_00206,pay_1de9601a0f1d,2025-03-18 16:00:00,4667.64,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,True,False,True,0,2,60,4,0
dsp_00207,pay_c6c4356f23ef,2025-03-18 11:00:00,246.69,VISA_10_4_FRAUD,VISA,KOTAK,FASHION_APPAREL,A_ATTEMPTED,DELIVERED,FEDEX_INTL,True,True,True,True,1,4,33,9,1
dsp_00208,pay_0f87d989720a,2025-03-18 15:00:00,639.62,MC_4837_FRAUD,MASTERCARD,HDFC,ECOMM_RETAIL,A_ATTEMPTED,UNKNOWN,INDIAPOST,False,False,True,True,0,0,54,7,0
dsp_00209,pay_32d7570dfe9e,2025-03-19 09:00:00,739.53,VISA_13_3_DEFECTIVE,VISA,SBI,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,False,False,True,0,1,26,8,0
dsp_00210,pay_23ff0b4f6469,2025-03-19 08:00:00,22657.85,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,True,0,1,73,2,0
dsp_00211,pay_48256dd6f08b,2025-03-19 13:00:00,241.97,VISA_10_4_FRAUD,VISA,AMEX_INTL,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,DELHIVERY,False,False,True,True,0,6,58,9,0
dsp_00212,pay_d1926502babf,2025-03-20 05:00:00,1043.46,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,True,True,True,1,6,84,10,0
dsp_00213,pay_1ac125eef26d,2025-03-20 16:00:00,198.17,VISA_13_3_DEFECTIVE,VISA,ICICI,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,BLUEDART,True,True,True,True,3,6,33,4,1
dsp_00214,pay_6357e4d41eb1,2025-03-20 03:00:00,1039.78,VISA_13_3_DEFECTIVE,VISA,ICICI,FOOD_DELIVERY,U_UNAVAILABLE,DELIVERED,FEDEX_INTL,False,True,True,True,1,3,63,8,1
dsp_00215,pay_286701763864,2025-03-21 04:00:00,1731.96,MC_4837_FRAUD,MASTERCARD,SBI,ECOMM_RETAIL,U_UNAVAILABLE,IN_TRANSIT,BLUEDART,False,True,True,True,1,4,14,5,0
dsp_00216,pay_81ab17f79dce,2025-03-21 12:00:00,4533.03,MC_4853_GOODS_SERVICES,MASTERCARD,SBI,FASHION_APPAREL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,False,True,True,1,3,5,14,0
dsp_00217,pay_69d06cc19f39,2025-03-21 19:00:00,5449.66,MC_4837_FRAUD,MASTERCARD,HDFC,TRAVEL_HOTEL,Y_AUTHENTICATED,IN_TRANSIT,DTDC,False,True,True,False,1,3,42,3,1
dsp_00218,pay_1d40beead6da,2025-03-22 15:00:00,1832.03,VISA_13_3_DEFECTIVE,VISA,CITI_INTL,DIGITAL_SAAS,N_NOT_ENROLLED,NOT_APPLICABLE,NONE,False,True,True,False,3,4,13,14,0
dsp_00219,pay_381f923a54ab,2025-03-22 08:00:00,4100.53,VISA_10_4_FRAUD,VISA,SBI,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,True,True,True,True,0,4,58,11,1
dsp_00220,pay_c4123b3fd10b,2025-03-22 21:00:00,258.19,VISA_13_1_NOT_RECEIVED,VISA,SBI,FOOD_DELIVERY,U_UNAVAILABLE,IN_TRANSIT,FEDEX_INTL,False,True,True,True,1,1,68,11,0
dsp_00221,pay_0eaa1476d589,2025-03-22 19:00:00,3293.63,VISA_13_1_NOT_RECEIVED,VISA,HDFC,DIGITAL_SAAS,A_ATTEMPTED,NOT_APPLICABLE,NONE,False,False,True,True,3,1,10,12,1
dsp_00222,pay_c3d6fda15c5a,2025-03-23 06:00:00,10809.16,MC_4853_GOODS_SERVICES,MASTERCARD,AMEX_INTL,DIGITAL_SAAS,U_UNAVAILABLE,NOT_APPLICABLE,NONE,False,False,True,True,1,6,52,13,0
dsp_00223,pay_c5d352368b39,2025-03-23 01:00:00,27655.78,VISA_13_1_NOT_RECEIVED,VISA,AMEX_INTL,ECOMM_RETAIL,N_NOT_ENROLLED,DELIVERED,FEDEX_INTL,True,True,True,False,3,0,56,8,1
dsp_00224,pay_af60bac0ed61,2025-03-23 05:00:00,1628.88,MC_4853_GOODS_SERVICES,MASTERCARD,KOTAK,ELECTRONICS,U_UNAVAILABLE,DELIVERED,BLUEDART,False,True,False,False,0,3,76,4,1
dsp_00225,pay_a6f02a4f22ac,2025-03-24 09:00:00,673.68,MC_4837_FRAUD,MASTERCARD,AMEX_INTL,FOOD_DELIVERY,Y_AUTHENTICATED,DELIVERED,INDIAPOST,True,True,False,True,1,3,82,7,1
dsp_00226,pay_6e949640c467,2025-03-24 09:00:00,1428.25,MC_4837_FRAUD,MASTERCARD,HDFC,TRAVEL_HOTEL,N_NOT_ENROLLED,DELIVERED,INDIAPOST,True,True,True,True,0,1,53,6,1
